id	collectionCode	basisOfRecord	occurrenceID	recordedBy	individualCount	sex	lifeStage	behavior	occurrenceStatus	occurrenceRemarks	eventID	scientificName	kingdom	phylum	class	order	taxonRank	vernacularName	nomenclaturalCode
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163375	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163376	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163377	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163378	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163379	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163380	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:013732	meetnetten	HumanObservation	INBO:MEETNET:OCC:0163381	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:013732	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642829	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642830	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642824	https://meetnetten.be	1	male	adult	present	present	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642825	https://meetnetten.be	2	unknown	adult	present	present	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642826	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642827	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193921	meetnetten	HumanObservation	INBO:MEETNET:OCC:0642828	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:193921	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931778	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931779	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931780	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931781	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931782	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931783	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:288981	meetnetten	HumanObservation	INBO:MEETNET:OCC:0931784	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:288981	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752829	https://meetnetten.be	7	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752830	https://meetnetten.be	2	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752831	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752832	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752833	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752834	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231741	meetnetten	HumanObservation	INBO:MEETNET:OCC:0752835	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:231741	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756669	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756670	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756671	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756672	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756673	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756674	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756693	https://meetnetten.be	2	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Aeshna mixta	Animalia	Arthropoda	Insecta	Odonata	species	Paardenbijter	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756694	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756695	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756696	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756697	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756698	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756687	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756688	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756689	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756690	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756691	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756692	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756681	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Orthetrum coerulescens	Animalia	Arthropoda	Insecta	Odonata	species	Beekoeverlibel	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756682	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Platycnemis pennipes	Animalia	Arthropoda	Insecta	Odonata	species	Blauwe breedscheenjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756683	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756684	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Orthetrum coerulescens	Animalia	Arthropoda	Insecta	Odonata	species	Beekoeverlibel	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756685	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Orthetrum coerulescens	Animalia	Arthropoda	Insecta	Odonata	species	Beekoeverlibel	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756686	https://meetnetten.be	1	unknown	adult	copula	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756675	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756676	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756677	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756678	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756679	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233265	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756680	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233265	Platycnemis pennipes	Animalia	Arthropoda	Insecta	Odonata	species	Blauwe breedscheenjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749166	https://meetnetten.be	0	male	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749167	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749168	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749169	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749170	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749171	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231039	meetnetten	HumanObservation	INBO:MEETNET:OCC:0749172	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:231039	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677135	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677136	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677137	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677138	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677129	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677130	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677131	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677132	https://meetnetten.be	5	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677133	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677134	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Cordulegaster boltonii	Animalia	Arthropoda	Insecta	Odonata	species	Gewone bronlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677123	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677124	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677125	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677126	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677127	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677128	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677117	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677118	https://meetnetten.be	3	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677119	https://meetnetten.be	3	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677120	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677121	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677122	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:201606	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677111	https://meetnetten.be	0	male	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677112	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677113	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677114	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677115	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677116	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:201606	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677105	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:201606	meetnetten	HumanObservation	INBO:MEETNET:OCC:0677106	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:201606	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
